mom30,mom90,vol30,ticker,date,fwd_ret
0.0046698459344636,0.0892861777895313,0.007829065767151,AAPL,2018-07-02,0.027983592624974962
-0.0197730631547551,0.0520180576774893,0.0083453968478697,AAPL,2018-07-03,0.07650376449424878
-0.0094040804174809,0.0399222379883035,0.008484926205611,AAPL,2018-07-05,0.12761007039208594
-0.0020707434815034,0.0577657095506443,0.0087910500346631,AAPL,2018-07-06,0.12184467462287674
0.0129154549650691,0.0740787223723726,0.0091467032689303,AAPL,2018-07-09,0.11225189421799175
0.0093864881839371,0.0919091718115578,0.0091449996224888,AAPL,2018-07-10,0.08673537526936359
-0.000106216001204,0.0703394194194084,0.0094401019398286,AAPL,2018-07-11,0.08878337217834642
0.0188264614373161,0.0845301598069432,0.0099090908551996,AAPL,2018-07-12,0.11177320861877504
0.0238668799121097,0.0871559485602884,0.0098808035241119,AAPL,2018-07-13,0.09018416735802504
0.0035219872975362,0.0949331973955558,0.0093421049367658,AAPL,2018-07-16,0.09550243637843159
-0.0019810552952497,0.086177603402296,0.0092286238747486,AAPL,2018-07-17,0.10253855163089587
-0.0150533129109151,0.0619746213848813,0.0091613058159468,AAPL,2018-07-18,0.10199701610333523
-0.0108257780931678,0.0599819526362042,0.0092582666338485,AAPL,2018-07-19,0.12430743637513353
-0.0104415508216062,0.0678346801108551,0.0092551325786442,AAPL,2018-07-20,0.13791473337504057
-0.0004688768056962,0.077946952826299,0.0091064914844632,AAPL,2018-07-23,0.12941720993724082
0.0092559055750249,0.0844903248584301,0.0091875335887027,AAPL,2018-07-24,0.1262152806623087
0.0132099710168314,0.0985915146414186,0.009291137927454,AAPL,2018-07-25,0.11815650517908782
0.0184061473932406,0.1121444359768442,0.0091726239394353,AAPL,2018-07-26,0.10997721281666495
0.000943447284724,0.0940219933058055,0.0097002796155863,AAPL,2018-07-27,0.11692529595473888
0.0056659495336923,0.113110021687955,0.0095650091687154,AAPL,2018-07-30,0.14516891411628507
0.0082125277094466,0.1313228030824249,0.009569213668892,AAPL,2018-07-31,0.16092109442869562
0.085141748002719,0.2263673718767205,0.0139324949935049,AAPL,2018-08-01,0.17589972982076008
0.1120110919555767,0.2050109394992778,0.0147436673693703,AAPL,2018-08-02,0.1206908305181773
0.1214815204669395,0.2402995009185338,0.0146416813359934,AAPL,2018-08-03,0.10144317596426733
0.1305966607969169,0.2606690489999812,0.0145857444847607,AAPL,2018-08-06,0.1017882247491877
0.136905368618297,0.2391745505998543,0.0143708319939076,AAPL,2018-08-07,0.0889445730653069
0.1237324456071433,0.2481952228114998,0.0143044614196711,AAPL,2018-08-08,0.08098304248130517
0.1342309724091817,0.245237041236731,0.0142831267059898,AAPL,2018-08-09,0.07153751360273386
0.1226836743405634,0.218232910132617,0.0143321623200627,AAPL,2018-08-10,0.048907383951033
0.1323131613879309,0.2176544975069918,0.0142924093413752,AAPL,2018-08-13,0.07863913027351455
0.1245089874569811,0.2548831904484017,0.0142323089516676,AAPL,2018-08-14,0.058409893448057915
0.1471148277646354,0.2454625529143446,0.0136516986040627,AAPL,2018-08-15,0.07942802864187004
0.1546286705770443,0.240366873857452,0.0137607536073652,AAPL,2018-08-16,0.06468787025260947
0.161584740715815,0.2710800109430311,0.0139420155137782,AAPL,2018-08-17,0.02137645968371804
0.1345138665535383,0.2464073878441159,0.0140950180111552,AAPL,2018-08-20,0.003033439179896291
0.1336700551946406,0.2397772524666088,0.0141056912871338,AAPL,2018-08-21,0.01350581411470464
0.1486276252008964,0.2321484443228141,0.0137521288480904,AAPL,2018-08-22,0.02320467790010916
0.1319992254418496,0.2179066943839696,0.0135688622458073,AAPL,2018-08-23,0.012136772592284073
0.1337380914513359,0.2244408329293792,0.0135613766157155,AAPL,2018-08-24,0.024595018401443847
0.1455888462597223,0.270530399116017,0.0135233009464463,AAPL,2018-08-27,0.0278959279338562
0.1515827102813598,0.3355097289268582,0.0135331647909892,AAPL,2018-08-28,0.011379308841525937
0.1752206553244581,0.3593852563388899,0.0135113052383262,AAPL,2018-08-29,0.02389634496479265
0.1768772762813963,0.3912483420440116,0.0135220946216032,AAPL,2018-08-30,0.01237795465981062
0.193210930630111,0.4012170787947891,0.0134821298538254,AAPL,2018-08-31,0.009909837702139823
0.1959753320217403,0.4008319754378564,0.0134584897644074,AAPL,2018-09-04,0.007248529427683614
0.1796145941190863,0.4079812092554131,0.0136504003943622,AAPL,2018-09-05,0.01624614126113655
0.1491757138113589,0.359952775119434,0.0142156825139281,AAPL,2018-09-06,0.004936986555741818
0.1434843359586797,0.3183471798095707,0.0143380085943387,AAPL,2018-09-07,0.005333754684531122
0.1472184426257252,0.2456284258437475,0.0141853905737193,AAPL,2018-09-10,0.011161127835909168
0.1828501393296198,0.2748105793638922,0.0145296872154182,AAPL,2018-09-11,0.039114613128948594
0.165827413095345,0.2114497892726088,0.014890757769744,AAPL,2018-09-12,-0.03345993386097146
0.127563655191695,0.2318003408012956,0.0115472902604944,AAPL,2018-09-13,-0.02994524682344979
0.0831042352107132,0.2119924858840021,0.0108548929293316,AAPL,2018-09-14,-0.01899222341573048
0.0512244435262321,0.1714734226316747,0.0121047466808046,AAPL,2018-09-17,-0.02894913406630273
0.0475220077716682,0.1568612269528169,0.0120871447785864,AAPL,2018-09-18,0.01959799841799903
0.0580647562528835,0.1619695445060718,0.0119102130851149,AAPL,2018-09-19,0.013517067378431058
0.0653877835676792,0.1735405770370801,0.0119516806168649,AAPL,2018-09-20,-0.010761406810247287
0.0456883188663146,0.1715479300165798,0.0121291400718637,AAPL,2018-09-21,-0.0032720002236658052
0.06389434184574,0.1774066464426567,0.0123176856380076,AAPL,2018-09-24,0.013736941807494851
0.0637719541718708,0.192412424156996,0.0123163045877651,AAPL,2018-09-25,0.008786687478119504
0.0508701521891081,0.1872313481124761,0.0124455285158091,AAPL,2018-09-26,-0.03195479416858338
0.0699678045872029,0.2031069520176618,0.0129117320694352,AAPL,2018-09-27,-0.002813020185535864
0.0582225508952001,0.2103636829270778,0.012703946106015,AAPL,2018-09-28,-0.038453258976749005
0.0444894544598142,0.21075065566537,0.0122798709970742,AAPL,2018-10-01,-0.05980340254994643
0.0641417047655941,0.2228761359675635,0.0121609039766422,AAPL,2018-10-02,-0.06142749019339078
0.0791944818008854,0.2349343711081195,0.0122696421994986,AAPL,2018-10-03,-0.04544648740707813
0.0601721047281698,0.217613623169709,0.0128072563366053,AAPL,2018-10-04,-0.0424440524096662
0.0408368044120119,0.2004082913517164,0.0132339247753159,AAPL,2018-10-05,-0.08996017516654387
0.0352052326134511,0.201663006591249,0.013247124861778,AAPL,2018-10-08,-0.10120804989411025
0.0409743344311339,0.1967286573014872,0.0133884117225655,AAPL,2018-10-09,-0.08937747738521806
-0.0152026202411045,0.1318289691174909,0.0159044833799277,AAPL,2018-10-10,-0.07457978615193406
-0.0382543725653854,0.1132491190031648,0.0157057566569024,AAPL,2018-10-11,-0.033012191978613714
-0.0129760285221727,0.1490307934891208,0.0170029294602841,AAPL,2018-10-12,-0.0432112115413521
-0.0451170532905114,0.1274799090425054,0.0172728005447679,AAPL,2018-10-15,-0.12274347108077921
-0.0271938704451014,0.1629066180671332,0.0177804012727356,AAPL,2018-10-16,-0.11252902131498255
-0.0250362969875097,0.1607264577704801,0.0177603280083669,AAPL,2018-10-17,-0.1561928931029557
-0.0317345880128712,0.1274059244672656,0.0180103035707371,AAPL,2018-10-18,-0.13161601300479953
-0.008992386154342,0.1540595604564343,0.0181927050569643,AAPL,2018-10-19,-0.10098502355377592
0.0106258137475803,0.1605024129941124,0.0180499830687928,AAPL,2018-10-22,-0.14956680972700587
-0.005003231557962,0.1836005038757699,0.0175240938708118,AAPL,2018-10-23,-0.19511644718668175
-0.0270505342885539,0.1436065562541366,0.0184870536254226,AAPL,2018-10-24,-0.20353435492737204
-0.0291950871823278,0.1878442681809151,0.0183865186645689,AAPL,2018-10-25,-0.19619159111511952
-0.0336848157605789,0.1638531253444357,0.0184954286569052,AAPL,2018-10-26,-0.20277844673582568
-0.0258858697363385,0.148411190261918,0.0181725262968508,AAPL,2018-10-29,-0.19164138669592234
-0.0226356864628323,0.1575168773513591,0.0181977533342435,AAPL,2018-10-30,-0.14450004438721686
0.0022440799393927,0.2056189492522495,0.018838458500157,AAPL,2018-10-31,-0.1552908006860092
0.0099534501502649,0.2091271977602158,0.018995288773429,AAPL,2018-11-01,-0.18119770402278612
-0.0467702956695291,0.1305800723423149,0.0225150108852233,AAPL,2018-11-02,-0.1653996848222622
-0.0869604825533901,0.0905497467492075,0.0228366036301467,AAPL,2018-11-05,-0.14542823916415848
-0.0829020966730169,0.1046655035245649,0.022912630486581,AAPL,2018-11-06,-0.13026618897045084
-0.0475000993612823,0.1255814491580458,0.0236592476331052,AAPL,2018-11-07,-0.1702512987111
-0.0699380222604425,0.1415356884876302,0.0232963175958574,AAPL,2018-11-08,-0.18937001381424112
-0.0910633430498022,0.1105879783124046,0.023476369898445,AAPL,2018-11-09,-0.19118419492940897
-0.1426232413491138,0.0402235087388378,0.0249374930733332,AAPL,2018-11-12,-0.172983708459318
-0.1586675199938866,0.0157268379811261,0.0248177841819718,AAPL,2018-11-13,-0.11958590824503967
-0.1922619014988217,-0.0117724455700767,0.0249256651953978,AAPL,2018-11-14,-0.1391559100148706
-0.1575164623014603,0.0259284028104211,0.0254825714920631,AAPL,2018-11-15,-0.12237690176152516
-0.1341332144721869,0.0201871544318879,0.0255691537717512,AAPL,2018-11-16,-0.13238595077124105
-0.166516845409867,-0.0217811581385327,0.0263563562506956,AAPL,2018-11-19,-0.16865559982102152
-0.2171834701808198,-0.0664689099969289,0.0271681212932696,AAPL,2018-11-20,-0.1561929888743553
-0.1800849537587858,-0.0701543227461978,0.0261917784600563,AAPL,2018-11-21,-0.14832208150012904
-0.1937929695226432,-0.088773759861483,0.0264215195098209,AAPL,2018-11-23,-0.1694196487739621
-0.2110698620476093,-0.0835739525526186,0.0254835938762544,AAPL,2018-11-26,-0.08775904147737423
-0.1955836406207503,-0.0834666871287398,0.0253650916606228,AAPL,2018-11-27,-0.10577257280299801
-0.1826635629970106,-0.0490681783468412,0.0261752521657008,AAPL,2018-11-28,-0.1033629640613637
-0.1854220779315332,-0.0631690725437287,0.0261733956909644,AAPL,2018-11-29,-0.1282191914952644
-0.1704329375809823,-0.0769348430557737,0.025978282065093,AAPL,2018-11-30,-0.12046794811063555
-0.1543254849874759,-0.0416802161076197,0.0267678909274847,AAPL,2018-12-03,-0.20377416342378873
-0.1964353341427216,-0.0683402381484264,0.0275868173883717,AAPL,2018-12-04,-0.1978144130994547
-0.2128154058866438,-0.0735372091818079,0.0274224227630169,AAPL,2018-12-06,-0.16277106895184368
-0.2139201871396309,-0.1083566182533957,0.0274690459192383,AAPL,2018-12-07,-0.13719084005644278
-0.2256968884207036,-0.1524134845820991,0.0270405817712606,AAPL,2018-12-10,-0.09009431262156242
-0.2176679560159033,-0.1811955824588436,0.0270033523571091,AAPL,2018-12-11,-0.09316053647467193
-0.200480595957197,-0.1812820686942724,0.0269879726639306,AAPL,2018-12-12,-0.09689856934130958
-0.1957503843629872,-0.176600695913072,0.0271012496118751,AAPL,2018-12-13,-0.11295099799359232
-0.2412619265750261,-0.1954044513379287,0.0267384384532463,AAPL,2018-12-14,-0.10459195527518772
-0.259688570306767,-0.2034307739764459,0.0263461662606851,AAPL,2018-12-17,-0.06369356273038196
-0.196792784661958,-0.1993781745406674,0.0243657685812279,AAPL,2018-12-18,-0.04928656899221051
-0.1991099793843125,-0.2220333927368942,0.0244558648734747,AAPL,2018-12-19,-0.05569916830870292
-0.2276723757295111,-0.2465302770967294,0.0244318338705803,AAPL,2018-12-20,-0.047175091173629946
-0.2795623623657407,-0.278875269792016,0.023922959893947,AAPL,2018-12-21,-0.01855514567026939
-0.2957456945853455,-0.2991709252259393,0.0240425967003319,AAPL,2018-12-24,0.013069734065546124
-0.2313297531055566,-0.2606489365444576,0.0282333553166358,AAPL,2018-12-26,0.07443988573385929
-0.1958076751295349,-0.2798288987834936,0.0270947012194633,AAPL,2018-12-27,-0.005535010326389145
-0.1872753955255212,-0.2723701164093548,0.0271210277296377,AAPL,2018-12-28,-0.009414014807384019
-0.1555674110270489,-0.2639026245265042,0.0269571976833324,AAPL,2018-12-31,0.05773513374259531
-0.1749647598872483,-0.2630970494000207,0.0263920699871471,AAPL,2019-01-02,0.055153946950768695
-0.2652817299199208,-0.3378527790338851,0.0312110789705661,AAPL,2019-01-03,0.05445800214499741
-0.2023031145640148,-0.3117262890684279,0.0320989798486553,AAPL,2019-01-04,0.20437448407980696
-0.1641429572362028,-0.3188668528279947,0.0311674367930877,AAPL,2019-01-07,0.17482843493018407
-0.1472449784001397,-0.3114427964992889,0.0314811476569558,AAPL,2019-01-08,0.177854284571499
-0.1101629635259688,-0.3100505395232591,0.0314762361280652,AAPL,2019-01-09,0.13393008933881845
-0.1192302623585934,-0.3141508076964638,0.0313409829914272,AAPL,2019-01-10,0.116305971438172
-0.1259755552250119,-0.3286413161861893,0.0313588765738424,AAPL,2019-01-11,0.10634970686083856
-0.1709959950460469,-0.340850711982497,0.0303671186912003,AAPL,2019-01-14,0.12694779873571016
-0.1474798943908076,-0.3229422514822245,0.0307388730554458,AAPL,2019-01-15,0.1393994896785622
-0.1323774422230961,-0.3030899079771584,0.0308956848083633,AAPL,2019-01-16,0.12061495312660453
-0.1566933218949857,-0.2932500707680866,0.0300696170078167,AAPL,2019-01-17,0.10462664332649196
-0.1124569331400339,-0.279223440296854,0.0292220484790414,AAPL,2019-01-18,0.10139312310785908
-0.1225959584464567,-0.3127766823669162,0.0293956393047922,AAPL,2019-01-22,0.10169502105601058
-0.0864740474802392,-0.3013207954551745,0.0288055385402879,AAPL,2019-01-23,0.12063659555580708
-0.0996464744622697,-0.3232067175622036,0.0287677357490933,AAPL,2019-01-24,0.12858553358661928
-0.0644607700621539,-0.2927516767514684,0.029510179715586,AAPL,2019-01-25,0.14588896742908153
-0.0756945697935,-0.2801295343029829,0.0295276651237111,AAPL,2019-01-28,0.10977247994681139
-0.0951739029662556,-0.2887660850179736,0.0294570699884908,AAPL,2019-01-29,0.12360808367463716
-0.0013901724938831,-0.2406164014883935,0.0316534740563167,AAPL,2019-01-30,0.12420892946014805
0.0152494629836572,-0.2409181976523512,0.0316216147949833,AAPL,2019-01-31,0.06336115121048369
0.0027096861350286,-0.2322843768690761,0.0315403031238071,AAPL,2019-02-01,0.06106790076795199
0.0643915292882226,-0.2216698272843972,0.0313466920917386,AAPL,2019-02-04,0.05862888658110421
0.1106295291565147,-0.2133410546312023,0.0310033181698257,AAPL,2019-02-05,0.023465737463147063
0.1559743157867839,-0.2067510292659889,0.0299418995433492,AAPL,2019-02-06,-0.005398110909941245
0.1642035311809355,-0.2374465099713825,0.0297190142650502,AAPL,2019-02-07,-0.0033771017086287047
0.0888903728149912,-0.2392221707558421,0.027075433348922,AAPL,2019-02-08,0.05105464752767119
0.0896996797625555,-0.2486566379210223,0.0270666502789998,AAPL,2019-02-11,0.061615838915526355
0.0985269229362766,-0.2488584805222115,0.027079040445893,AAPL,2019-02-12,0.0724787309502346
0.0834910919937819,-0.2609719910403638,0.027088088492919,AAPL,2019-02-13,0.07513595364475889
0.0861989351434173,-0.2450063563491232,0.0270858938507824,AAPL,2019-02-14,0.09366532882930567
0.2036773358078691,-0.2342588199546573,0.0189689355443411,AAPL,2019-02-15,0.10082000624764853
0.1578519872496149,-0.2301825194972137,0.0176893685651121,AAPL,2019-02-19,0.09453128215822182
0.1679025192168897,-0.2358148590291302,0.0176372106904884,AAPL,2019-02-20,0.1008013680150941
0.1395927670932357,-0.2032119246382796,0.0175505596294097,AAPL,2019-02-21,0.13404653012749002
0.133075865851731,-0.1871394472476902,0.0174398317281913,AAPL,2019-02-22,0.11685950632474595
0.1376932888306612,-0.2094558533716511,0.017446743082857,AAPL,2019-02-25,0.09117184198066908
0.1496335362223939,-0.1917161570366812,0.0172557433848232,AAPL,2019-02-26,0.07208866897938515
0.1708000920076386,-0.2066949172999523,0.0168497310866923,AAPL,2019-02-27,0.08111030367737593
0.13603354793013,-0.2110882550543725,0.016823888197725,AAPL,2019-02-28,0.07920188802019745
0.1341189737876678,-0.1837166250055817,0.0167994003986879,AAPL,2019-03-01,0.09702572626943695
0.1330949803685197,-0.1919186230256263,0.0167972354658844,AAPL,2019-03-04,0.0929872967380363
0.1241093971038982,-0.1982871474754419,0.016830022070944,AAPL,2019-03-05,0.10332723208569883
0.1433037186384149,-0.2103441945694084,0.0161878442623832,AAPL,2019-03-06,0.11291487089517016
0.1255183853734418,-0.1917603967043922,0.0164552174329796,AAPL,2019-03-07,0.12130391573562394
0.1372074736913127,-0.2071997486101648,0.016302881585429,AAPL,2019-03-08,0.14202932838619975
0.1388645827123984,-0.1664623720422509,0.0163963720991074,AAPL,2019-03-11,0.1572498620258569
0.1624172581504637,-0.1409734989343274,0.0162308692395393,AAPL,2019-03-12,0.11514819624519346
0.1797862549421969,-0.1414624154756271,0.0159657200735569,AAPL,2019-03-13,0.10894947442541669
0.1165988093035721,-0.1539717331590554,0.0108009674533946,AAPL,2019-03-14,0.09487625335474492
0.1230367330126593,-0.155924713885546,0.0109165761954549,AAPL,2019-03-15,0.08240360577742623
0.1339565123868691,-0.0867299596775413,0.0109549197680078,AAPL,2019-03-18,0.0704384316649278
0.0938977162681897,-0.0674953469513873,0.0101735674606867,AAPL,2019-03-19,0.0597276089987242
0.0848946225915225,-0.069410085283076,0.0098852453189654,AAPL,2019-03-20,0.08899368905977201
0.1244648992612043,-0.0635373049725901,0.0116618214454579,AAPL,2019-03-21,0.08343984225865397
0.1224369361334598,-0.0797191762791549,0.0117855623563366,AAPL,2019-03-22,0.04838758425501699
0.1075641547025028,-0.0729714255441469,0.0121359226752313,AAPL,2019-03-25,0.08599846136938183
0.1024616142305026,-0.0338818874652422,0.0122840001104104,AAPL,2019-03-26,0.09759458684678002
0.1028733210690326,-0.0153548545121086,0.0122897828033806,AAPL,2019-03-27,0.09898813395825967
0.1089435103620424,0.0146114390695344,0.0122150152881517,AAPL,2019-03-28,0.08399196651221263
0.112119755771006,-0.0033712125944008,0.0122272466930414,AAPL,2019-03-29,0.0841986321232997
0.1221688692992366,-0.0075945531695839,0.0121893740363587,AAPL,2019-04-01,0.0564357657520258
0.1350847596110969,0.0483812240100069,0.0123403527700433,AAPL,2019-04-02,0.1008157017681437
0.135557518768463,0.1085307342207673,0.0123430847849752,AAPL,2019-04-03,0.07798135291897901
0.1439845367074776,0.1117166850705149,0.012210611500822,AAPL,2019-04-04,0.08395211065943853
0.1389256440754298,0.1483250500045547,0.012154426319414,AAPL,2019-04-05,0.06535846842949455
0.1484822957818494,0.1508318832806707,0.0123200265233824,AAPL,2019-04-08,0.029746254251246773
0.144381220590489,0.1498831917189307,0.012378397880411,AAPL,2019-04-09,0.013992631472696582
0.1472523437827677,0.1135207905322874,0.0123765378584787,AAPL,2019-04-10,0.006115308760657134
0.1490034643212014,0.1128000200207,0.0123184260654805,AAPL,2019-04-11,-0.013362021004083457
0.1365946329910008,0.1183945759767994,0.0123024346963639,AAPL,2019-04-12,-0.06290411112058791
0.1329545246992394,0.0825908030996416,0.012310336949971,AAPL,2019-04-15,-0.04768651528411727
0.1351334153191041,0.132517502397321,0.0122827012966036,AAPL,2019-04-16,-0.038020378251583886
0.1639351136909468,0.1675890592165454,0.0124328356619494,AAPL,2019-04-17,-0.04234889489352622
