date,AAPL,ABBV,ACN,ADBE,AMAT,AMD,AMT,AMZN,AVGO,BA,BAC,BKNG,BLK,BRK-B,CAT,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOGL,GS,HD,HON,IBM,INTC,ISRG,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,MDLZ,META,MS,MSFT,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,SBUX,SPGI,TMO,TXN,UNH,UPS,V,WMT,XOM
2018-01-03,-0.0001741780888692146,0.015648843005902524,0.00461498829259388,0.01879570284327836,0.017722285050633557,0.05191262953208109,0.003897156856488948,0.012775310383486449,0.010935709720668818,0.0032341124589545522,-0.0033443176811546182,0.022081460145016774,0.010550811486225387,0.01303109243242373,0.0015284066415732767,0.012000686575176278,0.008428187143398214,0.00797714354251533,0.007289560439606824,0.013305791575761727,0.004293420191944675,0.009455236501552111,0.017061045113740958,-0.009308839039016359,0.005212212050181408,-0.008262200439473233,0.027487696422954233,-0.03393825062013678,0.022838106650455048,0.009552399238204501,0.001018919818320363,-0.002196047860950512,0.008386883423391112,0.00543180598793036,0.004365587504193469,0.012573404993902804,-0.004214420556788667,0.004008492180113787,0.017914230671097098,0.0026826980144467605,0.004653763256551313,0.019794042018585145,-0.00015762718109091356,0.008957777065528472,0.06581424676061576,0.023161150589582347,-0.002625750123811388,0.007410051809433549,-0.0012137615258193124,-0.0012451305402729762,0.011349900074749453,0.018740398320161278,0.016059939799396794,0.018344048473298402,0.027091211077972188,0.01049032534652028,0.022155597647947944,0.009955375006707845,0.00872321767307871,0.019639932098494794
2018-01-04,0.0046450853124795355,-0.005703171578516186,0.011840722758054811,0.012041582055987154,0.005742905663087328,0.04935062211353536,-0.014610238171254508,0.004476012896857506,0.00033347416720341805,-0.0037943563385138823,0.013087365439163223,-0.00927006597144231,0.013201238245392544,0.004504775942328898,0.013733396562514155,-0.007765883248134431,0.013201740862190503,0.0028294369049486345,-0.0031126891408731483,0.004803911466706667,-0.0004453222868212592,0.020936693280889207,0.0038844313921007068,0.013976009959668412,0.007935836845359034,0.013513444601192637,0.020253860435661464,-0.01833837768568336,-0.017977200311616093,-7.13503519433889e-05,0.014325580447091646,0.014084633590626838,0.015682718120346273,0.004463631204929097,0.007824266729036689,0.01293695909940129,0.00701482764590855,0.002348528869812627,-0.0018411453843085734,0.015287404199526566,0.008801470117088206,0.002828606044821047,-0.0006300788696792514,0.007072473218765252,0.005271341134369889,0.009851121264442542,0.004925658975122982,0.002178877190608164,0.007068535570196266,-0.00757751123318906,0.0013650329596530675,0.0037473521661564035,0.014986703053477823,0.01251774290584895,-0.001291300094566794,0.004340417489133053,0.006487000966126422,0.0037181432378388113,0.0009049859393364112,0.0013841736636122093
2018-01-05,0.011385194060694381,0.017408464544483415,0.00824907131242325,0.011570762488063657,0.005709882183568604,-0.01980196150035629,0.006446438700369761,0.016162516530176196,0.005925522857414434,0.04102181326951859,0.004637174716847436,0.00901379854195894,0.008520101640969946,0.0036374294616503544,0.015805502375219493,-0.007138958143323326,0.013310779647278448,0.013849360270045574,-0.001639051930508062,0.006268917758945003,-0.005435295528959383,0.0005397458849045744,0.01326019798842748,-0.005100532422389614,0.010445777283490942,0.006990714525955566,0.004885375650069523,0.006977437746339632,0.005544974017915871,0.008253693554674646,-0.006419307669502383,-0.00021717897277195863,0.00875159149727156,0.012277610424660024,0.02156566967809681,0.020730370319699265,0.002015107193736654,0.012886375838659703,0.013671145561356512,-0.00037640992893650527,0.012397999072480737,0.021203172192687525,0.008512155796712939,0.008666330597125294,0.008474273247388142,0.0060192411839210536,0.0028733417295465635,0.0019026454037998075,0.0006582695670240835,0.00802156771665885,0.0066636267004531735,0.011538837731828178,0.013381110112882455,0.017137547192862534,0.007664883836846936,0.019068750606796803,0.0030653123271828786,0.02394897831795273,0.005927198298832037,-0.0008061812849243788
2018-01-08,-0.0037140261310992795,-0.016022373767783482,0.007991650923572458,-0.001618663308975532,0.02417608632598367,0.033670001235441616,0.01067522517099051,0.014424678832250848,0.0023932129568087213,0.00424154899332807,-0.006923806868452065,0.0155027836696362,0.00745844036187604,0.006553506782934093,0.02512964068661283,0.0038882241460307387,0.00703047272773949,0.010371776999860138,0.004925649758945383,0.005701203156175172,-0.014334288814439988,-0.014023728541652236,0.003530728477224354,-0.014519688096639505,-0.002389727614668491,-0.0053991345651847045,0.006031261529410692,0.0,0.033904053335909845,0.0012699371265734172,0.001476662841381815,-0.0015194225392545224,-0.00037167993347153594,-0.0050824390662913554,-0.010871976655574045,0.0030228714319036065,-0.000689591582840321,-0.00508880240973808,0.007653174203752888,-0.004142616045464398,0.0010204750622289094,0.009809960902941839,0.008908914027377923,0.002148052416276469,0.0306406361010918,0.010522021267996617,-0.005730218582919333,-0.0111229808190898,0.005261141983551321,-0.0015336047931916452,-0.0030091332794842662,-0.005032687552533388,0.00842350469937414,0.0016303403978081832,0.004765291103293601,-0.017356606720876355,0.012145297182180714,0.004038243632693339,0.014781048144627995,0.004495622058075854
2018-01-09,-0.0001147267368885041,0.007538085289845897,0.0033348044964651713,0.008971053406505725,-0.018955706743758682,-0.03745928730860604,-0.006759802153979977,0.0046757095740346255,-0.013846664648738183,0.02669685411678624,0.004979796635940392,0.007279348631435978,0.008404356359170695,0.0013810731563106415,0.0024094497014786054,-0.011619402886625663,0.0026641705324099707,-0.006259436641069649,-0.005368324796100277,0.03527581162658722,-0.0007271954346248499,0.015316983963670427,-0.00127453282642509,0.008458924878763874,0.005519779738065056,0.008207007357677876,0.0022021755534147314,-0.02503381871058563,0.014648181047606679,0.01585725371819735,0.005069148016405567,0.005000106189652076,0.009732465152069825,-0.0008129566830329393,0.008964083183295113,0.001444316883124186,-0.0022421142513499026,-0.00046526536845314936,-0.0021776787197342884,0.007752016148437235,-0.000679748457363738,-0.012921488744754073,-0.007126381547645666,0.001108602314125573,-0.00027052666694471483,0.005533614815592669,0.0007628591791892791,-0.0010975246592841437,-0.007304945704859067,0.007201425804949313,-0.015089667112712757,-0.0021921072956262444,0.00033874679727996515,0.016673110681544312,0.0068406254196522465,0.004983107467257497,-0.00046436196337462654,-0.0019270740524729435,-0.01200706605352253,-0.004246118455399794
2018-01-10,-0.00022994698325162766,-0.0054865138247761625,-0.003511841440892005,0.0021960560729041845,-0.028435989364716363,0.011844360993009007,-0.024388531023207594,0.0013012055442500614,-0.02111726642282341,0.00574708308984051,0.009250371409035063,0.004085116473784067,-0.004438819714593256,0.012757345499878614,-0.003364597342479181,-0.00467016571797596,-0.003206761605174857,0.005543145703683416,0.0064140290163312574,-0.0037520083244886315,-0.0042750104105756526,0.019935502518472203,-0.0023813218762952504,0.0015357162655575962,-0.006732216214340059,0.00692260424327884,0.002136073113416792,-0.025676185420319464,0.06579465915547433,-0.001179213021468506,0.011004209005124332,-0.003461065795891116,-0.0015963523317465977,0.0004648960991182616,-0.004018947616299506,0.002256736400603865,-0.00017314178635718935,-0.008373880550025192,-0.0001596004056939604,0.011819961323866313,-0.0045338299104329405,0.015336154823019532,0.002028462694463773,0.005758573620307406,0.007840096852855805,-0.005299263983351454,-0.005081415194729377,0.0016478594608138053,-0.006370352924946809,0.007055185659383012,-0.00015336247220310018,0.010814842524800694,-0.009196709203981412,0.0009219236248878548,-0.006250783326504528,-0.007437408188737171,0.005266791623706579,-0.0010913953564106738,-0.007171774972120959,-0.007951721689740898
2018-01-11,0.005680744478087307,0.002929433398298986,0.0013214871717732724,0.009673441038370756,-0.001875919394482839,0.015050192692446673,-0.01918464662106989,0.01781828254348916,0.0025489408075538567,0.024542407115306197,0.003600709843304406,0.010780010754555702,0.011945855171187958,0.005252671698111611,0.020075609495276314,0.021356970962752797,0.0027573334674964034,0.004760795310323251,0.030390500735408832,0.0035622914308877096,0.013885038491066037,0.004754354063435828,0.0017204158808876713,0.003145723976701209,0.015015651263337704,0.005283414274037224,0.0001221969481226548,0.021411697410168573,-0.005639947724889849,0.005695427559688104,0.005351390771228592,-0.0006510454443646729,0.007317941710688114,0.003368281521438865,0.01667174497353252,0.006630598332350246,-0.0006914215113719147,-0.002814864858766808,-0.0003726238588138697,0.005006469457803364,0.0029605011787880997,0.022209679282373163,0.0010900631934529503,0.009909756631099498,0.001788327423687619,0.0030737173333585943,-0.005107203542755845,0.0024679586960443256,-0.0035370022930998335,-0.0072898655354544095,0.002605198840023748,0.003008950846690839,0.004498428940646448,0.011488933744390861,0.008842280845232642,0.0053076552202366845,0.028276553609983823,0.0072278207556844,0.003511476488442744,0.009874208933555506
2018-01-12,0.01032628645294631,0.010779173371108008,0.00628488688509421,0.03244762302681492,0.004698966057857801,-0.009884669041635097,-0.01459599805416012,0.022339231610462695,0.002998277243556835,0.024655531008235698,0.017286134922131602,0.013892582829783562,0.032737143272510094,0.016788432820725507,0.0065014171669464105,0.012989721334209392,0.01044915457791018,0.019202100659814203,0.007769334125586225,0.008114641133918132,0.013334644082402702,-0.013670174372356847,0.016725938256920037,0.007446840617542527,0.008937265118373006,0.007282413343806082,-0.0064558690335567714,-0.00391607533695304,-0.005529622699394499,0.006699608333510687,0.01651017871289384,0.0023891440739072234,0.0020757261700099505,0.006829280816396999,0.053478448757955155,0.008762170864212715,0.0010381664694709691,-0.0009409368964597986,-0.04473561930088543,0.016974196873598357,0.017257102354732767,0.018366702421403813,0.005910986505943239,0.004433788357559587,-0.004909228883813399,0.011440030400558188,0.004277933383115773,-0.0005471896975808299,-0.005989812204225342,-0.0034330040525601957,-0.0007643657842391072,0.006666557150910801,0.007029933942143574,0.007236462354409001,0.01852390123611447,0.014419536941684852,0.004720427788428738,0.00208618735634003,0.008498308936127685,0.006786955110729798
2018-01-16,-0.005082180139660886,0.021426755507903072,-0.01342783915892376,-0.013278627517905539,0.019644338750247847,-0.009151464738964554,0.019774654491676147,-0.0002605871874575838,-0.003934994720937834,-0.0031230432760894766,0.0016031094273420976,3.645117784079055e-05,0.013446755257928933,0.0006185269402281257,-0.005813362206454564,-0.001616054871294903,-0.01224592215212239,-0.008074652707094954,-0.011901224482684825,0.000804788775929488,-0.015826449082451344,-0.029317492615829277,4.4163177096212536e-05,0.005563900160508339,-0.00055973017462152,-0.007418537899069988,0.004352640601271274,-0.0023128959740119637,0.0024580328658252437,0.0075467548271397344,-0.0035502457494813733,0.008233965005596033,-0.012488528542582422,-0.019429608463531367,0.0010906099621958987,-0.00024602821934838204,0.0006335135299260219,0.012243700203247387,-0.005463500527981724,-0.009434122411298373,-0.013951283641783885,0.0013560858718164592,-0.019329393709212717,0.01157819535754756,-0.012870782731590258,0.001615928809488354,0.004089341933663171,0.001641918303828982,0.006806938963166864,0.0035410323881903683,0.04389709321674329,0.0026490987559530943,-0.010189607891101904,-0.010277250426119378,0.0017740342978269652,0.018631825277712455,-0.009023871988965815,0.002498320530145648,-0.0017846850256452162,-0.006283925037607885
2018-01-17,0.016516195023674518,0.018245773218617867,0.01424358807538928,0.020939408909448565,0.05211012167173723,0.022670063914596916,0.007446507546793102,-0.00755630863716783,0.009724617211189113,0.04729108234886081,-0.0019204177421677793,0.015853297421092538,0.023996438617046367,0.01840320747317148,-0.004784043413511463,0.003968339711006186,0.010561064751420712,0.01628017382094815,0.002651238724949989,0.001206526290283172,0.011563762893970653,-0.047226435309322135,0.00742907333304621,-0.018610174232050247,0.017879846016603862,0.0032934360221836823,0.029295088213160403,0.028975853315127642,0.026257526097172024,0.00081708643333811,0.006413177166070261,0.0062327886171906766,0.008389746227326134,0.010786924376927187,0.007031587365544212,0.012508317888572096,0.0074851401903131,0.02023733079933865,-0.00442856555166915,0.01373619006638438,0.020260815157219225,-0.018191661632751766,0.0061496777855702955,0.007153587867717581,0.02094431537976127,0.013712500958922291,0.011199767303086583,0.015847322342767534,0.010862203328606324,0.008772428029878876,-0.0033699683962327143,0.0016510966022016405,0.005459891270436001,0.016681671356490124,0.055260425567249305,0.02374405649697864,0.008504051192518958,0.013206814636506747,0.01996243249861518,0.011843103449911574
