date,AAPL_mom30,ABBV_mom30,ACN_mom30,ADBE_mom30,AMAT_mom30,AMD_mom30,AMT_mom30,AMZN_mom30,AVGO_mom30,BA_mom30,BAC_mom30,BKNG_mom30,BLK_mom30,BRK-B_mom30,CAT_mom30,COST_mom30,CRM_mom30,CSCO_mom30,CVX_mom30,DHR_mom30,DIS_mom30,GE_mom30,GOOGL_mom30,GS_mom30,HD_mom30,HON_mom30,IBM_mom30,INTC_mom30,ISRG_mom30,JNJ_mom30,JPM_mom30,KO_mom30,LIN_mom30,LLY_mom30,LOW_mom30,MA_mom30,MCD_mom30,MDLZ_mom30,META_mom30,MS_mom30,MSFT_mom30,NFLX_mom30,NKE_mom30,NOW_mom30,NVDA_mom30,ORCL_mom30,PEP_mom30,PFE_mom30,PG_mom30,PM_mom30,QCOM_mom30,SBUX_mom30,SPGI_mom30,TMO_mom30,TXN_mom30,UNH_mom30,UPS_mom30,V_mom30,WMT_mom30,XOM_mom30,AAPL_mom90,ABBV_mom90,ACN_mom90,ADBE_mom90,AMAT_mom90,AMD_mom90,AMT_mom90,AMZN_mom90,AVGO_mom90,BA_mom90,BAC_mom90,BKNG_mom90,BLK_mom90,BRK-B_mom90,CAT_mom90,COST_mom90,CRM_mom90,CSCO_mom90,CVX_mom90,DHR_mom90,DIS_mom90,GE_mom90,GOOGL_mom90,GS_mom90,HD_mom90,HON_mom90,IBM_mom90,INTC_mom90,ISRG_mom90,JNJ_mom90,JPM_mom90,KO_mom90,LIN_mom90,LLY_mom90,LOW_mom90,MA_mom90,MCD_mom90,MDLZ_mom90,META_mom90,MS_mom90,MSFT_mom90,NFLX_mom90,NKE_mom90,NOW_mom90,NVDA_mom90,ORCL_mom90,PEP_mom90,PFE_mom90,PG_mom90,PM_mom90,QCOM_mom90,SBUX_mom90,SPGI_mom90,TMO_mom90,TXN_mom90,UNH_mom90,UPS_mom90,V_mom90,WMT_mom90,XOM_mom90,AAPL_vol30,ABBV_vol30,ACN_vol30,ADBE_vol30,AMAT_vol30,AMD_vol30,AMT_vol30,AMZN_vol30,AVGO_vol30,BA_vol30,BAC_vol30,BKNG_vol30,BLK_vol30,BRK-B_vol30,CAT_vol30,COST_vol30,CRM_vol30,CSCO_vol30,CVX_vol30,DHR_vol30,DIS_vol30,GE_vol30,GOOGL_vol30,GS_vol30,HD_vol30,HON_vol30,IBM_vol30,INTC_vol30,ISRG_vol30,JNJ_vol30,JPM_vol30,KO_vol30,LIN_vol30,LLY_vol30,LOW_vol30,MA_vol30,MCD_vol30,MDLZ_vol30,META_vol30,MS_vol30,MSFT_vol30,NFLX_vol30,NKE_vol30,NOW_vol30,NVDA_vol30,ORCL_vol30,PEP_vol30,PFE_vol30,PG_vol30,PM_vol30,QCOM_vol30,SBUX_vol30,SPGI_vol30,TMO_vol30,TXN_vol30,UNH_vol30,UPS_vol30,V_vol30,WMT_vol30,XOM_vol30
2018-02-14,-0.024425971144496628,0.15731236357591727,0.03867640791911309,0.10934163347357617,-0.020362312225901236,0.11111114006297385,-0.040033987413826355,0.2203849802420237,-0.07246911091062835,0.16747166173550543,0.07023419413768361,0.01885960515000029,0.06084818308384654,0.016833952159418075,0.011167193706765222,-0.005150941635322259,0.04415263642519229,0.0911977316595487,-0.10934340659410269,0.039593045635448076,-0.06440080349494759,-0.17130113735474195,-0.00047521828617635986,0.027026982977092384,-0.017763354194128333,-0.021663929414556526,0.013184531354901718,-0.024805278255324192,0.09231180896671498,-0.06866350765625084,0.07113666606233449,-0.03162069847684401,-0.007170844379453589,-0.08357022085080523,0.0620216663777764,0.13746046817445157,-0.07637689136040615,0.012968524113268431,-0.010472894493764984,0.05940960578487009,0.061507387302664585,0.3229223612268006,0.07040497749992713,0.12153655420090481,0.21103608538904295,0.06460581330390291,-0.07580887802585834,-0.025356118515801218,-0.10319864859284078,-0.017722167468188776,0.02131920252747843,-0.023187869624280877,0.10653128057509775,0.07943842272623236,-0.021992202932148985,0.03445489253569889,-0.1380284478761581,0.05519150943409512,0.03154469924092096,-0.0915929646050272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01801436413949641,0.03342395025009669,0.013009445890360268,0.01616343842899626,0.02961510306708331,0.03355856986214975,0.015301667709362728,0.020447960770034142,0.022019997368576048,0.02523951039185053,0.017922762563659687,0.014878276142883142,0.019884825864339536,0.018541010725125578,0.019954788573741278,0.0138685616311967,0.016122216289963215,0.018211988840750006,0.019168623899608703,0.016371030326529354,0.013696186516968255,0.024233447765549528,0.020269652665680676,0.020017108668770704,0.019407178787810633,0.01400941221308267,0.018011020832387106,0.028750692641302353,0.023447830310288714,0.017813703108017092,0.016675404570107508,0.012183527097012333,0.018711411083140717,0.01811363352537103,0.02041577118385312,0.01633677645470875,0.01324650777351421,0.01309296023939076,0.022146615869589253,0.02022792197737926,0.019655124931658375,0.030362990445681567,0.019737794074210512,0.020979624374217732,0.031390659085937744,0.01701624333148693,0.011617190739991415,0.018121095068890807,0.012267827849705744,0.016369004962319203,0.021553790925783387,0.012987802514159453,0.024121001968196262,0.018103040615780226,0.026590253936243827,0.019153341542438914,0.017180141983992352,0.017794473163658408,0.013916779628729762,0.016890650193640132
2018-02-15,0.008507745891371599,0.15782034413107748,0.04212248182988909,0.1211334994909663,0.00018534489163157808,0.0554112016519126,-0.03853760536220008,0.21388471263690567,-0.06705424052684283,0.20288655395000288,0.08087235579032481,0.025266323134278457,0.05115259833111385,0.02057160392645563,0.02188825074252687,0.0074110282083394985,0.07436623113381935,0.13374491590387838,-0.11563135785477097,0.0405678871874553,-0.06323477022996715,-0.18181824100229615,-0.00014659957947105173,0.056812169335823004,-0.019787133351244934,0.00642878446861328,-0.00595601404060897,0.021465588333861696,0.09051118969892213,-0.0663773403151473,0.07451194709365194,-0.014524788418162737,-0.010793450985006614,-0.07680662613011946,0.05282372188909368,0.13746614679147462,-0.06788786884522424,0.03522782547933856,-0.025504926597775146,0.06329297925806965,0.07811538889771086,0.36683743352068854,0.07577201200775252,0.14769384608496283,0.16016360918351435,0.0655458379163647,-0.05757957147406245,-0.018228834771891855,-0.0828555308937019,-0.0054673084782687065,-0.01000901328548931,-0.03105280504051633,0.10595946879540219,0.0722570529437534,-0.030261807924042206,0.011365913790115867,-0.14318458897675246,0.059168975950052216,0.03800908314293183,-0.11200304673004036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01906932596818916,0.03342876204610601,0.013052468825510704,0.016628928177048214,0.030310350797332766,0.032324264953941195,0.015322460595824863,0.02041788646828927,0.022167920721927668,0.025752358695410718,0.017904093767848107,0.015238224634499253,0.01982188694709482,0.018638433333426904,0.02006634045774835,0.014436933786008984,0.01738136988832164,0.019911085042688577,0.019072115950002765,0.016395706454382684,0.013718301365539446,0.02406476596455595,0.020279341591386467,0.02018926789251247,0.01939015685790154,0.014433082422961816,0.0173480558813807,0.028120546218226,0.02340113950773665,0.017875775898517757,0.016676146950198797,0.012542965550561818,0.018666070870925883,0.018279031330703358,0.020445838227001113,0.01633686334022512,0.013312293089360683,0.01389134684019133,0.021891089173249292,0.020242535028000885,0.019930918295303593,0.031359496846421794,0.01973610222459093,0.02160015132918785,0.02949956151135121,0.017055316988917206,0.012155997870513947,0.018283909132906784,0.013086697528566473,0.016506060935571453,0.021779638748508974,0.012646296753771102,0.024111883610194274,0.01794284170892707,0.026326684621798345,0.019223085484861117,0.016883112690403476,0.01786697643669785,0.014082575031525536,0.016338000697929178
2018-02-16,0.0005951430602666452,0.20195984783710874,0.040158744607430075,0.10009822189553774,0.013630356573316682,-0.024752491218445583,0.002936752300738421,0.1976703158466786,-0.07825353423131098,0.20265783277015093,0.05895972951508077,0.04302123681687764,0.03832073855213225,0.015446663047560927,-0.015206511188083915,0.01571961333915617,0.05793026424554215,0.13695793011983626,-0.11594471332993517,0.03633697690977855,-0.05078850552363212,-0.1878036013667368,-0.00023717108111243057,0.04201216511972006,-0.0185815357580299,-0.003041811016419649,-0.024627785151517423,0.03239016950684914,0.10362945189200357,-0.0526502679538523,0.05172431120339205,-0.023871755763839264,-0.03975763331342452,-0.06971814612083382,0.04248527695682491,0.1291095004545717,-0.09159456523651432,0.03420820405801872,-0.03781268334222321,0.042367606590394846,0.06109675815840765,0.3544716070054783,0.07660774720370211,0.15076572099798513,0.14162657720481797,0.05661034205825155,-0.06143811128758869,-0.005274963917026199,-0.08719336298804126,0.008118283934859472,-0.017870853997188685,-0.03637640446190593,0.09170616526802133,0.05844812406830324,-0.02993651628075822,0.021920206362722627,-0.15663344643014,0.05153473053422131,0.05264189815356657,-0.10939059600459722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01906394521322264,0.03370917329017021,0.013004730142958804,0.01667174014915755,0.03049171002895935,0.03159150198501755,0.01598989699399157,0.02061394049979003,0.022231268666453256,0.025754992268355748,0.01788797417050294,0.015163401128940506,0.019706054155515938,0.018627079227510692,0.020378283805999705,0.014355427837018287,0.01728365958355164,0.019910186384628995,0.019071716037082704,0.016383920575405546,0.013984674436714636,0.023809653539669268,0.020278778263605142,0.02006592108039548,0.019410024543931145,0.014236046746654117,0.01692214723988269,0.027935255718769203,0.023131104207772535,0.01813380937138616,0.0166140411942109,0.012279843982649316,0.018583400523510665,0.018433873201951688,0.020427108400712674,0.016259603426674197,0.013517064942522118,0.01388981955040976,0.022035721012318654,0.020127109383557502,0.019974926656626122,0.03148391225084647,0.01973219443477592,0.021615380929467732,0.02964717079348191,0.016995329909470752,0.012099381483746967,0.018507490275987946,0.012991445929573051,0.016478436054336278,0.0218095144388768,0.012615362697980248,0.02401776707997614,0.017849112313090207,0.026326488510332178,0.019388725069349712,0.01675846395355792,0.017892828660819128,0.01430142609647508,0.016379158544815246
2018-02-20,-0.013996057372591353,0.1752175912017646,0.02391091675721202,0.09517643108986151,0.03961815328848184,0.011784540570212165,-0.00903872212294421,0.1946157879813668,-0.08099524288813331,0.1497675220133976,0.05275309825050223,0.038979116281233406,0.03240279940151769,0.008092567260601813,-0.03505754820014528,0.004651899850811603,0.05781680703553649,0.1145966757246657,-0.12365324598490834,0.022595251119670534,-0.05052857529228039,-0.20496238247967624,-0.00603441142209693,0.036670263653536095,-0.030077912925304373,-0.007970327949188505,-0.035708739559724645,0.04233861855531251,0.11279385477559312,-0.07649463104563825,0.0587963807067875,-0.0451484348797887,-0.04815012578785671,-0.09752590945629991,0.01348473797020544,0.10428881358992936,-0.09704106439548976,0.012259744002407258,-0.058014481887369906,0.041247241359668285,0.05630493965802752,0.326491681202566,0.054861001209809634,0.1610991843933356,0.15635995886706255,0.03330463516398541,-0.07744155857781332,-0.014009506678870354,-0.10170876269267948,-0.013902020720719444,-0.03731013111429471,-0.055970666429540294,0.0694364302794297,0.02692800948349028,-0.029759028121771447,-0.009050123057483095,-0.1725654825045876,0.028289077181949063,-0.06012188108100125,-0.11787193484781411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018955283406083413,0.03371408431620991,0.013036378343061553,0.01661488197170666,0.030991234158041742,0.03152317224291407,0.0159791191157975,0.020576309029752538,0.02219897204032701,0.024983205418142824,0.01789112186517267,0.015113459146066415,0.01966276889029224,0.018634586217618817,0.020161736140306256,0.014689079891749326,0.01728122384324012,0.0199194633384689,0.01910199370255161,0.016426049968578958,0.013982214343564201,0.02390262827752189,0.02017635246908096,0.02014582716744845,0.01930111152882038,0.014180628607699364,0.0169207800705946,0.028057599651997726,0.02320605801797286,0.018247945669273333,0.0165444520310816,0.012878359674690677,0.018490337289455358,0.018440000426792006,0.02012550015526219,0.015986052417780273,0.013483014964374339,0.013821267929145242,0.02188762932078415,0.020131670697243902,0.019911565370028746,0.03147536194568989,0.019873571334434605,0.021732383690143457,0.029796820567989477,0.017293647689615957,0.01226164940637728,0.018545809362412305,0.013162579289883925,0.016617090590912844,0.021891196407325814,0.012459566960814227,0.024012346225357202,0.01782291900897093,0.02632852302994007,0.019210267580339193,0.01678064006973798,0.017398501899283308,0.023685720556851184,0.016412857566750066
2018-02-21,-0.014812454951304233,0.19364554405698464,0.009626484825861592,0.0921422593514305,0.005582739733334119,-0.04560256336478674,-0.03218057697883081,0.18931413584822443,-0.08686236685338689,0.1417360874425584,0.05810099781431144,0.015590102150810914,0.02657271477091161,-0.008483778110389362,-0.06070878453048345,-0.011847283923688612,0.05162611215734425,0.0843768085735197,-0.14303557719321736,0.02204723008370535,-0.045173763171491355,-0.2073307510762944,-0.000412847699049701,0.04602698973205599,-0.0467609813606521,-0.00445925337583819,-0.048902847399008076,0.03378753003413304,0.06303274927362468,-0.08443165881731718,0.06165909267814107,-0.05782591849558527,-0.05312745645511652,-0.09291570881837918,0.021303851375878313,0.08193667690691342,-0.08790853276447397,0.014182553560361022,-0.05507751161432728,0.04633830007834616,0.04123002334485859,0.32534780441729527,0.03872981967297684,0.16467108852003398,0.08788302892567734,0.013117233679036833,-0.08466804378317616,-0.009841205983327272,-0.11849470743050905,-0.004032970361960153,-0.043307630208979764,-0.04899211235009382,0.05869724103918372,0.03487588427875732,-0.04930973683765927,0.0016460648611023032,-0.1825722733970151,0.010890624052908748,-0.09930173665843578,-0.13179019002656722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018961009354766082,0.03348463493111595,0.013024314176230548,0.01665000181918926,0.030758721968462813,0.03123591096759831,0.01600732354078215,0.02053025269827872,0.02218033132254057,0.025023010152162652,0.01782919767798991,0.014952629491773433,0.01962824635617567,0.018692265374970696,0.01954890905428472,0.014856101796831726,0.017255793907670274,0.02023396809154068,0.019166299137143024,0.0164208857639518,0.013844221754767454,0.023936946234656635,0.020237133275122436,0.019968138173658716,0.01960071321713857,0.014150384822432699,0.01690815598960858,0.02811520768063133,0.022668781575253726,0.018254514930711688,0.01654865539369347,0.013105979548360056,0.018504176363608935,0.0184459099967415,0.02002291642104781,0.016427824793243378,0.01367558949373123,0.01379921185073887,0.021941653143419795,0.020103829435786754,0.02010618435909595,0.031475881640902426,0.019887506213786776,0.02172461197561734,0.030088235266846154,0.017303831327176174,0.012411526969247315,0.018477282450558262,0.013178986065213847,0.01669216958200337,0.021939846072922858,0.012466984533099877,0.023997638653715073,0.017887843926829735,0.026443760623319736,0.01897834203853584,0.01646617306008607,0.01757442174428351,0.02392374869163309,0.01638373543634081
2018-02-22,-0.006463463050154661,0.18119843300630478,0.005393265831633798,0.08521694655688727,0.023916671546413193,0.0016920861489049255,-0.014675623679977323,0.18571086902198375,-0.07132200912862374,0.12325133975078217,0.04691157662237044,0.006352759417011633,0.01046926968294537,-0.011279718730813348,-0.041054268164042784,0.0042906833279334755,0.03527247055200444,0.08188480766957729,-0.13185304267887976,-0.012676156098815894,-0.04275061193871765,-0.21228426185417248,-0.0025970525869322136,0.029494884548739497,-0.0395131880037386,-0.012530830391181302,-0.055800636491356026,0.05710064617573529,0.05580974716502585,-0.09872343005716722,0.054378610176753606,-0.0586199620439255,-0.0565445523815149,-0.09639222047223017,0.02868618082982377,0.0843258345829696,-0.0742191985559848,0.012095924864886198,-0.04726672660058251,0.03376702996035963,0.04467144049170768,0.32884236302373493,0.04743330272335333,0.15208568894532526,0.09173891787511157,0.010803299644535524,-0.07469495611018351,-0.009307774546732261,-0.10536772323447685,-0.018209256611904756,-0.047341677769694335,-0.05879524889265442,0.059861747044780644,0.014701663142360877,-0.053309536641775845,0.00535672150340849,-0.179224383887024,0.012422001961668094,-0.0759038873152531,-0.11679452558446168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0190272315440654,0.033527664125592355,0.013014290913232987,0.016612829961975606,0.03053828300332308,0.030526200911531593,0.016118706722173522,0.020544544618695,0.022103297801945226,0.02470183889333537,0.017874305472217085,0.01490550829686445,0.019636668771051153,0.018691598902758486,0.020076292455647862,0.014723334283245522,0.017463207032388694,0.02027388226607022,0.019302586890206513,0.01507972901504465,0.013856500537415672,0.023756324811517914,0.020246490788093326,0.01999399832026002,0.019743057782400063,0.014064327438771436,0.0169048985571184,0.02768345594436973,0.0225738912813309,0.017923055350969296,0.016554297840364187,0.013091508110630054,0.01843871235536151,0.018442942294813844,0.02016799371274668,0.016426677356502564,0.013973171022924027,0.01380959360965281,0.021986466986283086,0.02009986332756232,0.02010262853122944,0.031414324242412334,0.019821567461075842,0.02188626675853215,0.0300808785943306,0.01728623440135436,0.012678349452689721,0.018476605365601976,0.013330924260921875,0.0166841209656901,0.022043104677443446,0.012624350523957061,0.0239955676135972,0.01766505654204582,0.026409860132004775,0.019022605003623023,0.016535281142603168,0.01756935206831728,0.024056138468486424,0.016693319318255795
2018-02-23,0.011048405019586038,0.199737386407554,0.025487553015095754,0.12094492442410121,0.07155321658455382,0.00919729567946459,0.03095686725114488,0.19585756225049056,-0.03469936730438394,0.1191548823989661,0.048445021622697704,0.018212264358961727,0.03420073399896695,-0.013861223165485215,-0.016315185359842,0.026415432965826158,0.05661766763970277,0.10248049015622507,-0.11619139605711037,0.011095386454866185,-0.020279584904568826,-0.22821381030308308,0.016169085976991404,0.0489128413839619,-0.017987600908576762,-0.007741770859265751,-0.043420373215531716,0.1306780499148663,0.008849349121297978,-0.08300337378793077,0.06403572186580453,-0.04406357014078344,-0.04304480145519207,-0.07855868902309648,0.039233606028239665,0.09946226352764342,-0.06022686345532524,0.026272501781920532,-0.02422275763233217,0.04422514702026015,0.07608588154915963,0.3454262810050719,0.06135180914915428,0.1774205309180621,0.10015590635203275,0.03483616541450418,-0.06639405682727195,0.003453112874836517,-0.09729320408588704,0.004544296487994481,-0.02972723716375114,-0.056427699264975595,0.09436523797337482,0.0262738359441137,-0.01884767382794883,0.026583070655149088,-0.17940647535838883,0.034997444415442835,-0.06802457649346982,-0.09011607845743319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01929138253229935,0.03346288167378164,0.01331955885510623,0.01762828268790909,0.030136074764166458,0.030654380069687,0.01590619753409039,0.020537973902410557,0.022089368191405633,0.02470287955103946,0.017897899747900257,0.015162936874224268,0.019894771558065478,0.018634509394763903,0.02052448812409088,0.015012186584670158,0.017681859799493847,0.020659891746673514,0.019931597581839492,0.01552056613470381,0.01433590611181897,0.023222993162311426,0.020455633993087346,0.02030120796386229,0.01994338365278547,0.014178878648232252,0.017177694067357346,0.02809329010452504,0.019393568351479273,0.01827297704128686,0.016814170311980896,0.013329403096548257,0.018626964181325156,0.018924497041631155,0.020164104925224684,0.016607330483104414,0.014326790153884834,0.013734695639055012,0.022470636954922935,0.020369577583332108,0.020523399595124447,0.031573445400324814,0.019976818527925582,0.02228270223733084,0.030154043193968326,0.01754971771217867,0.012720479303161628,0.018668937233364692,0.013367576525929448,0.01756818727038956,0.022335015970188502,0.012721098219412913,0.024188373285840205,0.017793846721241145,0.02700374637468827,0.019111129859399268,0.016529891558504952,0.017963267229857315,0.02404709658073539,0.0173326059572421
2018-02-26,0.02521487734636585,0.22433836321317302,0.035384203465564035,0.12296207893653066,0.10746350531466398,0.023064227763815337,0.05756830075939012,0.19211555125286095,-0.04003804287345658,0.1132338573178171,0.057403614379097245,0.006624040950828913,0.048427408025641716,0.019013946631963208,-0.028074599221234897,0.020836107982870278,0.0692026208286185,0.13117196993523583,-0.1269457271588551,0.022720651357247545,-0.010631511571779995,-0.22338382499521414,0.028460932525717242,0.06322244547894496,-0.031949717893777096,-0.004175650853110113,-0.02471777366584027,0.13898105417595197,0.025227246851917462,-0.08201028185911463,0.07154456231172324,-0.04365775202350397,-0.04871468210805707,-0.06497603597012624,0.02240135167847357,0.10533196559914892,-0.05657780354285258,0.053163958227271824,-0.015124895965339835,0.0564423375718659,0.08842215383351926,0.35407839743387703,0.08337216266866587,0.16710281426944085,0.10109462059059982,0.045352283621384215,-0.05082124743797567,0.023895257817441173,-0.08760619435054107,0.01735687361985705,0.02368933980423038,-0.04199863630173262,0.09872959249350122,0.025927341765312084,-0.003914985195321741,0.038466441670143015,-0.18338329946594745,0.0414464366921341,-0.06898616566280869,-0.08378915369112772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019589956272971904,0.03359527783727654,0.013445714375983901,0.017651683446064083,0.030574758636514286,0.030982549944205597,0.01545592245433199,0.020483927551573272,0.02208235230003656,0.024567316050963146,0.01799692236215579,0.015044581820735559,0.020309314785627135,0.019937408560814714,0.02022473100173869,0.014784817152367551,0.017833538467870662,0.021259350057218525,0.01930920571930672,0.015740831362397744,0.014792006899648925,0.023373098321280896,0.02059480116834735,0.02048554872560901,0.019731404217689374,0.01424191691392487,0.01760066324639289,0.02828196695171564,0.019441888681866113,0.0182913461946609,0.016909505113000076,0.013330465559434538,0.018563539358470955,0.019273374814590648,0.01995939049040982,0.016673343368470147,0.01435619753765636,0.014303997577746587,0.022537801210361773,0.020548792471339727,0.020636403099302692,0.031680758533972335,0.020295141036249895,0.022283711148892126,0.030152646217871237,0.017683560911006396,0.01294885212927778,0.01911821422161163,0.013503436863062782,0.01753159819591062,0.024763438078539337,0.01322169868571608,0.024206312369442963,0.01778702548319363,0.02732609296412473,0.019317427102553686,0.01619060235494628,0.01807084210628947,0.02403957668162284,0.017558337629221342
2018-02-27,0.01144775954250532,0.17859271553444822,0.015239638137821476,0.07059730354788551,0.0803542231862111,0.042429222611061856,0.057894711516702335,0.15842777426859933,-0.04722093785269599,0.08991410083232254,0.03655039571533103,-0.007497136324501885,-0.004968158097973463,-0.002379139661626062,-0.04868785558487765,-0.006418145409251008,0.05651297534562638,0.10203077127277149,-0.14116048230802714,0.001811066433532016,-0.06757363947696049,-0.22068219245579168,-0.011621709911249667,0.04240755727273737,-0.05824240413062309,-0.027673315424069145,-0.030946377151862103,0.1620860978652714,0.028493780033095772,-0.0908815405642055,0.041625904057926766,-0.05482144875109285,-0.06183391241131353,-0.08846013538242337,-0.046618315707211866,0.0837804105403317,-0.0743791693919662,0.03626056652605647,0.011652061183057505,0.033525222087873674,0.0562777628618778,0.3136103551196532,0.0519557493958509,0.18199575549720537,0.10419315861262501,0.02464137845519976,-0.0552903959830483,0.01644603152310431,-0.09436478899962464,-0.00401885871001828,0.023392317386834227,-0.05833070757189385,0.09015653824436587,0.0024264886278397846,-0.03353833736993972,0.016969844914983545,-0.20511971218033465,0.029101700528700647,-0.0926938519766013,-0.10543289554658153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01952409397440629,0.03416301109187846,0.013666124545482801,0.017160067380721813,0.030879714317714357,0.03093968046796161,0.015444768069683095,0.020371923010485765,0.022076525282866317,0.02425176726159361,0.017781594716315886,0.014824948257237663,0.019808632280931413,0.01972778846179309,0.02033604783090027,0.014839970267385377,0.017780944761558365,0.02116650730957762,0.019186590272620013,0.015863089399491062,0.016659662578303116,0.02335341877780035,0.02083036529173822,0.02062899974632837,0.019894362938636962,0.014479632103457613,0.017710211290699166,0.02830969089451424,0.01941369602059217,0.018205290423247193,0.016889465872726557,0.01338684189570517,0.0186431377140451,0.01942381651920191,0.01758524196255362,0.016844284979543378,0.014637124464281186,0.01470497140437712,0.021231444127204322,0.020389997407259896,0.020651409463009883,0.03191103348148396,0.020836070454129982,0.02238695990607978,0.03012953270816608,0.017678779673598904,0.01290283886139744,0.019184033235631972,0.013626710357369955,0.01811001546182154,0.024764238209406323,0.013234421277406483,0.02420848016641903,0.018005870342218427,0.027186333877982177,0.019211129550779384,0.016281739059766077,0.018187633286768708,0.024106767154208637,0.01764908017402473
2018-02-28,0.015075731353571653,0.13015932144661346,0.01930803533818648,0.08661538806724045,0.05862122329699848,0.016792595451510017,0.02728015443372267,0.15908989385525163,-0.063779935737589,0.08604253761967606,0.027528821842039752,0.05968840217408844,-0.02410305343385699,-0.014693977062837149,-0.08246568496222373,-0.0006219842765575745,0.0675910834573552,0.10458818594551911,-0.14374572466429947,-0.01698992406166211,-0.06802792458186802,-0.21873856927826152,-0.023684481214969133,0.020150156896818316,-0.07151957165430667,-0.038290107301150456,-0.03958361374480157,0.15031083025315461,0.015187920452622405,-0.10995747523067567,0.0287700628982257,-0.07113681330349597,-0.07618753170018044,-0.09024236914806583,-0.10929755849534029,0.0829995462032882,-0.0860321739968739,0.02116765542957677,-0.00039236314495716407,0.030491825520897686,0.0663330206125321,0.3153072111606199,0.056922132224694444,0.1517991432853738,0.10013360341410693,0.02177867799358224,-0.06898035334128805,0.001267569470613239,-0.12304807698739728,-0.012587131430369825,-0.03944452250210684,-0.05201929324455179,0.09373776504387443,0.0027402244601775205,-0.03516071339332816,-0.02893968682727055,-0.20759576966733806,0.022958899330743687,-0.10606801972496871,-0.12021959875572086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019499367087926118,0.03436987093290863,0.013544760408244955,0.016904159155174524,0.030726123691499532,0.031552330246354766,0.015211280966543709,0.020366989256322132,0.022370001795825854,0.024291981434879366,0.017848461491460757,0.019322992782160625,0.019672381938212354,0.019845387275320748,0.02157980749571687,0.01485763911317082,0.017594611369557825,0.021127384194652377,0.019231757165581856,0.016204698509423916,0.01667341699263823,0.023281329547024696,0.020944786196426802,0.02085765360051036,0.020029835337013965,0.014781671789796816,0.017694159422888076,0.028464386766207397,0.0195269500119565,0.018191812834702226,0.017163307518587412,0.013314374675752255,0.01913502165039973,0.019483147091405185,0.02102729996265624,0.01684932462215432,0.014725501895392672,0.01457212544765551,0.021457016944864737,0.020449611805107726,0.020471185617718927,0.03190035670720138,0.020690046072015612,0.022654089092893053,0.03020576688432429,0.017682604474703045,0.012946728169168737,0.019352953269864717,0.014055488292762477,0.018120803815162023,0.023683056926647506,0.013370525123639279,0.024153849743744682,0.017999720135806353,0.02718263394488582,0.019565763052859893,0.016301493794708955,0.01820478440676158,0.02423173907673831,0.017988232738411842
