date,AAPL,ABBV,ACN,ADBE,AMAT,AMD,AMT,AMZN,AVGO,BA,BAC,BKNG,BLK,BRK-B,CAT,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOGL,GS,HD,HON,IBM,INTC,ISRG,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,MDLZ,META,MS,MSFT,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,SBUX,SPGI,TMO,TXN,UNH,UPS,V,WMT,XOM
2022-03-08,154.40162658691406,128.21139526367188,284.9518737792969,431.5299987792969,119.95269775390625,105.52999877929688,202.68898010253906,136.01449584960938,53.45353317260742,173.8000030517578,35.2106819152832,1872.5250244140625,606.4805297851562,318.5199890136719,195.88909912109375,499.72515869140625,190.0805206298828,48.60118865966797,146.63336181640625,224.12252807617188,129.5896453857422,53.964725494384766,126.2338638305664,293.5461730957031,288.1295471191406,159.49838256835938,108.61571502685547,44.39023971557617,269.32000732421875,151.99085998535156,116.20465850830078,52.424720764160156,257.9798889160156,251.45181274414062,207.23045349121094,307.45635986328125,205.65953063964844,55.28270721435547,189.12411499023438,73.22412872314453,267.4596862792969,34.17599868774414,114.71034240722656,518.2000122070312,21.477264404296875,69.7101821899414,141.54959106445312,38.92034149169922,133.5035858154297,78.36141204833984,139.1443328857422,76.68228912353516,376.7046813964844,518.59130859375,149.57582092285156,445.517333984375,170.26031494140625,186.32110595703125,43.98504638671875,76.99930572509766
2022-03-09,159.8052978515625,129.6838836669922,292.32086181640625,450.8699951171875,124.27156066894531,111.05000305175781,207.25900268554688,139.2790069580078,55.409027099609375,178.55999755859375,37.44614028930664,2006.5322265625,634.276123046875,325.3999938964844,195.68389892578125,503.8214111328125,201.04519653320312,49.959163665771484,142.9703369140625,230.69976806640625,131.45848083496094,55.86251449584961,132.50608825683594,304.7081298828125,290.289306640625,161.37850952148438,109.08238983154297,44.51173782348633,278.82000732421875,152.56741333007812,120.86006927490234,52.692832946777344,278.2521057128906,254.2185516357422,209.6623077392578,320.95452880859375,205.36415100097656,55.72824478149414,197.28379821777344,76.81897735595703,279.72491455078125,35.87900161743164,120.14253234863281,559.5800170898438,22.974699020385742,72.34345245361328,141.12815856933594,39.99508285522461,135.3043670654297,78.22798919677734,145.00509643554688,79.96867370605469,379.9851989746094,536.1087036132812,154.15231323242188,456.9126281738281,173.08111572265625,194.1448516845703,44.21329879760742,72.6221694946289
2022-03-10,155.46075439453125,129.971435546875,292.4152526855469,438.95001220703125,120.74496459960938,106.45999908447266,206.98333740234375,146.8175048828125,54.54682540893555,178.38999938964844,37.108543395996094,2001.494873046875,637.8900756835938,325.29998779296875,197.558837890625,508.6625061035156,198.06651306152344,48.87814712524414,146.88275146484375,229.83737182617188,131.4486541748047,55.9114990234375,131.5223846435547,301.33758544921875,290.9665222167969,160.47329711914062,107.4662857055664,43.6052360534668,275.7200012207031,152.837646484375,119.42904663085938,51.72764205932617,270.50384521484375,257.3431396484375,208.0750732421875,317.491943359375,204.93028259277344,54.70078659057617,194.0139617919922,75.46541595458984,276.9034118652344,35.676998138427734,119.2718505859375,533.5900268554688,22.619308471679688,72.86629486083984,138.5369415283203,40.3642692565918,131.821044921875,76.62690734863281,142.7900390625,79.5670166015625,371.4830627441406,532.6942138671875,154.41152954101562,462.4361572265625,173.41592407226562,192.4051513671875,45.218292236328125,74.87651824951172
2022-03-11,151.74388122558594,129.87559509277344,294.3614501953125,416.3800048828125,119.4599380493164,104.29000091552734,208.79708862304688,145.52450561523438,53.6298713684082,176.22999572753906,36.798316955566406,1988.71923828125,628.5943603515625,326.6000061035156,200.39456176757812,503.60186767578125,195.83993530273438,48.86027145385742,146.95150756835938,228.6961212158203,129.5896453857422,56.493080139160156,128.9809112548828,298.6887512207031,289.9140930175781,158.62794494628906,107.1292495727539,42.82958221435547,273.69000244140625,152.5583953857422,116.73902893066406,51.763389587402344,267.9084167480469,257.61407470703125,206.2558135986328,317.6875915527344,209.4258270263672,53.75515365600586,186.4605255126953,74.86773681640625,271.55133056640625,34.03200149536133,116.05419158935547,512.1500244140625,22.0622615814209,73.97853088378906,137.8375701904297,41.24211120605469,130.2567138671875,74.1085433959961,140.60260009765625,75.52293395996094,368.5034484863281,524.3414306640625,152.2752227783203,455.7165832519531,170.67044067382812,191.18055725097656,45.0407600402832,74.49056243896484
2022-03-14,147.7132568359375,132.52435302734375,290.677001953125,411.5,116.06859588623047,102.25,208.87710571289062,141.85299682617188,52.6971435546875,175.52000427246094,37.592124938964844,1971.51708984375,638.1920166015625,329.9800109863281,200.9635772705078,502.1982421875,191.1096954345703,48.51185607910156,143.35726928710938,232.46823120117188,126.91424560546875,56.59714889526367,125.08824920654297,296.8435974121094,291.35089111328125,159.4635772705078,107.1119613647461,41.493202209472656,263.79998779296875,154.66636657714844,117.89834594726562,52.71796417236328,272.2977294921875,260.2259826660156,210.2470703125,321.40447998046875,208.78883361816406,53.95519256591797,185.4865264892578,74.46342468261719,268.0316467285156,33.10100173950195,111.26551818847656,495.1000061035156,21.29357147216797,73.26554870605469,139.77427673339844,42.86652755737305,131.92111206054688,74.70892333984375,130.40399169921875,72.38259887695312,365.9023132324219,530.3486328125,149.0216522216797,460.48260498046875,171.00527954101562,194.6988525390625,45.668479919433594,71.82392883300781
2022-03-15,152.0969696044922,135.8178253173828,298.7544860839844,421.6600036621094,120.20391845703125,109.33000183105469,210.0152130126953,147.3665008544922,55.01365661621094,179.88999938964844,37.86586380004883,2050.606689453125,647.4692993164062,332.54998779296875,201.91506958007812,517.8289184570312,194.09825134277344,49.673274993896484,136.09996032714844,235.9877166748047,131.9994659423828,56.535926818847656,128.31301879882812,300.6617126464844,300.66729736328125,163.4588623046875,108.58113098144531,41.8763542175293,270.0,158.67515563964844,119.99054718017578,53.690547943115234,280.63775634765625,266.4752502441406,214.4796905517578,327.67431640625,214.68753051757812,55.6191291809082,190.8534393310547,75.8785171508789,278.4159851074219,34.375,112.99738311767578,514.219970703125,22.93377113342285,76.62129974365234,142.56277465820312,42.83370590209961,136.6686248779297,77.26899719238281,133.0990447998047,75.87895202636719,375.9864807128906,545.2615966796875,154.02716064453125,469.9107666015625,176.219970703125,200.34548950195312,46.216949462890625,67.73623657226562
2022-03-16,156.5101318359375,135.96597290039062,306.9548034667969,442.3599853515625,126.06869506835938,115.37000274658203,213.0559539794922,153.10400390625,56.34640884399414,188.99000549316406,39.05202102661133,2171.12841796875,668.9153442382812,336.1099853515625,201.560546875,518.8505249023438,203.4300994873047,49.86088943481445,135.60984802246094,242.11190795898438,135.8748779296875,57.974578857421875,132.3675537109375,311.25738525390625,302.836181640625,166.27906799316406,109.79105377197266,43.57720184326172,277.8500061035156,157.21575927734375,125.35247802734375,53.54646682739258,290.5903015136719,267.4233703613281,214.72100830078125,337.142578125,219.82925415039062,56.328346252441406,202.3823699951172,80.65113067626953,285.4356994628906,35.75299835205078,118.47691345214844,547.4000244140625,24.454166412353516,76.01289367675781,143.1904296875,43.416202545166016,136.2047882080078,78.19462585449219,138.8582305908203,79.79522705078125,380.6840515136719,557.0552978515625,157.61146545410156,470.2410888671875,182.38890075683594,205.91441345214844,46.080623626708984,67.48186492919922
2022-03-17,157.52024841308594,138.1790313720703,301.84381103515625,444.3599853515625,127.52764892578125,111.69000244140625,217.95486450195312,157.23899841308594,55.93339538574219,190.19000244140625,39.261871337890625,2130.41552734375,677.89990234375,344.9700012207031,206.80291748046875,527.8260498046875,208.21971130371094,50.18251037597656,137.95730590820312,245.1435546875,137.1830596923828,58.48270034790039,132.9222412109375,313.5500793457031,307.8238525390625,167.06246948242188,110.58614349365234,44.05381393432617,282.95001220703125,159.2696990966797,126.93749237060547,54.113807678222656,295.20880126953125,276.197509765625,217.5520477294922,338.86419677734375,219.21078491210938,56.61931228637695,206.56658935546875,82.49689483642578,286.240478515625,37.13999938964844,120.57786560058594,566.6799926757812,24.723705291748047,76.62129974365234,144.30221557617188,44.499149322509766,136.63223266601562,77.82770538330078,141.05487060546875,80.02345275878906,390.8070068359375,566.6605224609375,159.52430725097656,478.5085144042969,186.08856201171875,207.45001220703125,46.1506462097168,69.28009033203125
2022-03-18,160.81539916992188,138.71055603027344,306.04791259765625,453.3299865722656,130.57115173339844,113.45999908447266,215.63430786132812,161.25050354003906,56.651737213134766,192.8300018310547,39.14326477050781,2155.22802734375,675.759033203125,342.4100036621094,206.06602478027344,535.9995727539062,216.5223846435547,50.00383758544922,139.06651306152344,254.54336547851562,137.99945068359375,58.51942443847656,135.19305419921875,315.4774169921875,311.83221435546875,169.49095153808594,111.27751159667969,44.34352493286133,290.1099853515625,157.50404357910156,126.89219665527344,54.12282180786133,297.3940124511719,278.2580261230469,218.74942016601562,342.434326171875,220.5492706298828,55.928279876708984,215.16357421875,83.34069061279297,291.2919921875,38.060001373291016,124.2024917602539,579.8800048828125,26.407821655273438,77.64797973632812,145.96096801757812,44.72066116333008,136.5594482421875,78.30303955078125,142.12551879882812,81.79444122314453,397.8727111816406,583.3361206054688,160.98130798339844,477.6591491699219,183.9624786376953,212.950927734375,46.287498474121094,69.00814056396484
2022-03-21,162.18838500976562,139.451171875,306.5674743652344,453.5899963378906,129.66290283203125,115.91999816894531,214.843017578125,161.4915008544922,56.182682037353516,185.89999389648438,39.08851623535156,2130.661865234375,671.4041137695312,349.6600036621094,208.67788696289062,530.4423828125,211.49525451660156,50.0306396484375,141.5687255859375,251.99957275390625,136.3470001220703,58.04804229736328,135.16921997070312,309.6497802734375,301.4267883300781,168.01124572753906,110.70713806152344,44.287445068359375,283.2799987792969,158.3958740234375,126.48462677001953,54.555084228515625,296.4778747558594,280.1928405761719,211.25881958007812,338.0229187011719,217.22605895996094,55.80097961425781,210.19422912597656,81.39823150634766,290.0606384277344,37.45899963378906,123.20877838134766,569.7999877929688,26.688344955444336,76.96353149414062,145.75477600097656,44.458126068115234,137.07786560058594,78.50318145751953,143.60218811035156,79.29312896728516,392.8451843261719,583.5439453125,161.30307006835938,479.1125183105469,182.94129943847656,210.93910217285156,45.902400970458984,72.10462951660156
2022-03-22,165.56199645996094,139.41632080078125,309.37335205078125,466.45001220703125,130.899658203125,114.77999877929688,213.09149169921875,164.88900756835938,57.121734619140625,191.0399932861328,40.311180114746094,2170.6552734375,683.334716796875,349.92999267578125,207.74505615234375,534.15673828125,215.9385223388672,50.18251037597656,141.09579467773438,256.0329895019531,137.81256103515625,58.09702682495117,138.90992736816406,313.3125915527344,301.7562255859375,169.7608184814453,111.53677368164062,45.22197723388672,286.44000244140625,157.64817810058594,129.17466735839844,54.753196716308594,297.8424072265625,275.7234802246094,212.0663299560547,341.8866271972656,219.81077575683594,55.98283386230469,215.3225860595703,82.81332397460938,294.8115539550781,38.29199981689453,125.95328521728516,588.6599731445312,26.47870635986328,77.76206970214844,147.35073852539062,43.5146484375,138.13287353515625,78.09455871582031,145.4665985107422,80.2334213256836,402.08489990234375,581.6229858398438,162.992431640625,476.9040832519531,182.82412719726562,212.3289031982422,45.76554489135742,71.78882598876953
2022-03-23,166.9251708984375,138.03091430664062,302.7885437011719,422.8999938964844,126.97692108154297,113.91999816894531,208.05026245117188,163.4080047607422,56.00422286987305,186.0399932861328,39.31662368774414,2129.04541015625,673.8102416992188,348.1600036621094,207.24134826660156,529.0005493164062,208.91241455078125,48.67266845703125,142.61776733398438,249.1944580078125,135.38308715820312,57.362388610839844,137.32833862304688,306.55328369140625,290.1520690917969,167.4193878173828,110.87998962402344,45.109832763671875,275.20001220703125,157.05360412597656,126.60238647460938,54.392982482910156,293.2335510253906,274.9205017089844,205.0584259033203,334.69732666015625,217.964599609375,55.26451873779297,212.1521453857422,81.19606018066406,290.3806457519531,37.44900131225586,125.86811828613281,567.9600219726562,25.590227127075195,76.4216537475586,146.5796356201172,42.817298889160156,137.16885375976562,77.12261199951172,141.09176635742188,78.70889282226562,393.7671813964844,565.7296752929688,160.06956481933594,474.931640625,179.6099395751953,208.6454315185547,45.17677307128906,72.92040252685547
2022-03-24,170.71070861816406,139.6515350341797,307.3138122558594,432.1400146484375,133.9044952392578,120.52999877929688,209.3750762939453,163.64950561523438,58.53169631958008,189.0500030517578,39.29837417602539,2229.832275390625,675.4755249023438,352.3699951171875,207.2786865234375,532.9058837890625,211.75253295898438,48.69053268432617,142.99610900878906,249.8309326171875,136.68141174316406,57.619510650634766,140.60226440429688,307.1195983886719,288.98974609375,169.46485900878906,111.70099639892578,48.240516662597656,281.0799865722656,157.8643798828125,127.42659759521484,54.9152946472168,303.48193359375,278.3063659667969,203.43411254882812,341.7105712890625,221.7862091064453,55.328163146972656,218.22471618652344,80.9763412475586,294.85040283203125,37.57099914550781,124.99742889404297,581.0900268554688,28.101924896240234,78.18034362792969,147.46731567382812,43.14546585083008,137.40528869628906,78.24669647216797,146.25111389160156,79.5304946899414,395.6695556640625,568.0864868164062,164.65499877929688,484.58636474609375,179.6768798828125,211.20150756835938,45.456844329833984,73.13969421386719
2022-03-25,171.34815979003906,140.56640625,309.6001281738281,431.6199951171875,132.4262237548828,119.66999816894531,213.99838256835938,164.77349853515625,58.759681701660156,188.9499969482422,39.90058135986328,2215.9716796875,678.0006103515625,358.760009765625,208.35140991210938,530.6143188476562,208.833251953125,49.11043167114258,145.58432006835938,250.70286560058594,136.85845947265625,57.55828857421875,140.70257568359375,308.2705078125,284.3224182128906,172.16322326660156,113.515869140625,48.436771392822266,286.8699951171875,159.37779235839844,128.54063415527344,55.41059494018555,304.14990234375,279.59295654296875,197.63279724121094,341.3877868652344,223.0047607421875,55.93737030029297,220.4609375,81.19606018066406,294.44317626953125,37.3849983215332,126.53057861328125,561.8699951171875,27.64470863342285,77.69552612304688,148.15773010253906,43.301353454589844,138.9969024658203,78.98199462890625,145.798828125,79.83174133300781,401.29876708984375,568.6806030273438,165.27171325683594,484.1805725097656,180.25442504882812,212.2900390625,45.6541633605957,74.73619079589844
2022-03-28,172.21121215820312,141.12403869628906,312.46258544921875,450.010009765625,133.00595092773438,120.23999786376953,217.85707092285156,168.99049377441406,59.13435745239258,188.16000366210938,39.73633575439453,2244.451171875,686.088623046875,359.57000732421875,206.94285583496094,539.6851806640625,213.03900146484375,49.262306213378906,143.0391082763672,254.13819885253906,136.4453582763672,56.3216667175293,140.48655700683594,306.27001953125,287.6170349121094,171.57131958007812,113.61956787109375,48.137718200683594,294.95001220703125,160.19757080078125,127.58961486816406,55.76180648803711,307.871337890625,282.1468505859375,198.43104553222656,342.8255615234375,224.26019287109375,55.98283386230469,222.22007751464844,80.22044372558594,301.24969482421875,37.85100173950195,127.58104705810547,582.760009765625,28.170812606811523,79.47319793701172,148.59703063964844,43.711551666259766,139.95187377929688,77.81564331054688,146.24185180664062,80.68072509765625,402.2984924316406,577.49365234375,165.96890258789062,484.34100341796875,183.77000427246094,214.5642547607422,46.46571350097656,72.63970184326172
2022-03-29,175.50634765625,141.3070068359375,321.86273193359375,466.3299865722656,136.6581573486328,123.2300033569336,222.76495361328125,169.31500244140625,59.93698501586914,193.8000030517578,39.63596725463867,2338.19873046875,707.4613647460938,355.1199951171875,206.18728637695312,544.2398681640625,218.9864501953125,49.735809326171875,141.2935791015625,257.948486328125,140.04534912109375,57.9439697265625,141.52932739257812,310.2525939941406,290.7559814453125,171.9456329345703,114.02574920654297,48.82926940917969,302.0,160.11648559570312,127.8703842163086,55.977943420410156,311.4019470214844,278.9835205078125,203.8053741455078,359.512451171875,229.0880126953125,57.337623596191406,228.45167541503906,80.72144317626953,305.81640625,39.18199920654297,131.67884826660156,597.75,28.607065200805664,80.12915802001953,150.802734375,43.268531799316406,141.38888549804688,79.13411712646484,148.66000366210938,83.2824478149414,405.16168212890625,587.0790405273438,170.7331085205078,482.0098876953125,186.1973876953125,221.70765686035156,46.857177734375,72.25373077392578
2022-03-30,174.33929443359375,142.67495727539062,319.7560119628906,460.05999755859375,131.20883178710938,119.22000122070312,223.0494384765625,166.30099487304688,58.96710968017578,194.91000366210938,39.23450469970703,2294.8935546875,711.2308959960938,357.6099853515625,208.09019470214844,550.4365844726562,212.70254516601562,50.07530212402344,142.29100036621094,259.27386474609375,138.6486358642578,57.90111541748047,140.96624755859375,306.534912109375,282.290771484375,171.07516479492188,114.1899642944336,48.062957763671875,304.44000244140625,161.78309631347656,127.2907485961914,56.022972106933594,310.7149353027344,280.4346618652344,194.44906616210938,354.3186340332031,229.88192749023438,57.37419509887695,226.4539794921875,79.34153747558594,304.3135070800781,38.14699935913086,131.1110382080078,573.989990234375,27.642709732055664,79.24504852294922,150.59649658203125,43.02240753173828,140.41571044921875,79.39614868164062,140.96255493164062,83.09986877441406,406.6174621582031,589.3368530273438,167.551025390625,491.532470703125,184.3140411376953,217.6548614501953,47.69737243652344,73.4905776977539
